tweet_id,timestamp,text,name,retweet_count,favorite_count,classification,rate,rating_numerator,img_num,breed,confidence,algorithm
853639147608842240,2017-04-16 16:00:07+00:00,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,,11265,37198,,130.0,13.0,1,malinois,23.73,second
853639147608842240,2017-04-16 16:00:07+00:00,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,,11265,37198,,130.0,13.0,1,kelpie,4.69,third
852912242202992640,2017-04-14 15:51:39+00:00,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",Benny,2037,9658,,120.0,12.0,1,Great_Dane,78.38,first
852912242202992640,2017-04-14 15:51:39+00:00,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",Benny,2037,9658,,120.0,12.0,1,Rhodesian_ridgeback,11.41,second
852912242202992640,2017-04-14 15:51:39+00:00,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",Benny,2037,9658,,120.0,12.0,1,English_foxhound,4.64,third
852672615818899456,2017-04-13 23:59:28+00:00,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,Aspen,2388,15939,,120.0,12.0,1,golden_retriever,71.12,first
852672615818899456,2017-04-13 23:59:28+00:00,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,Aspen,2388,15939,,120.0,12.0,1,otterhound,6.82,second
852672615818899456,2017-04-13 23:59:28+00:00,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,Aspen,2388,15939,,120.0,12.0,1,Sussex_spaniel,4.66,third
852553447878664193,2017-04-13 16:05:56+00:00,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,Jarod,3885,17492,,130.0,13.0,1,bloodhound,18.65,first
852553447878664193,2017-04-13 16:05:56+00:00,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,Jarod,3885,17492,,130.0,13.0,1,Brabancon_griffon,13.9,second
852553447878664193,2017-04-13 16:05:56+00:00,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,Jarod,3885,17492,,130.0,13.0,1,Rottweiler,12.59,third
852189679701164033,2017-04-12 16:00:27+00:00,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,Sailor,1741,12217,,120.0,12.0,1,Bernese_mountain_dog,41.54,second
852189679701164033,2017-04-12 16:00:27+00:00,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,Sailor,1741,12217,,120.0,12.0,1,EntleBucher,6.73,third
851591660324737024,2017-04-11 00:24:08+00:00,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,,3819,17300,,110.00000000000001,11.0,1,Cardigan,39.45,first
851591660324737024,2017-04-11 00:24:08+00:00,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,,3819,17300,,110.00000000000001,11.0,1,Chihuahua,7.73,second
851591660324737024,2017-04-11 00:24:08+00:00,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,,3819,17300,,110.00000000000001,11.0,1,French_bulldog,7.66,third
851224888060895234,2017-04-10 00:06:42+00:00,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444",Snoop,6350,22090,,130.0,13.0,3,standard_poodle,0.57,third
850753642995093505,2017-04-08 16:54:09+00:00,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",Kyle,10352,33348,,110.00000000000001,11.0,1,pug,99.7,first
850753642995093505,2017-04-08 16:54:09+00:00,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",Kyle,10352,33348,,110.00000000000001,11.0,1,bull_mastiff,0.1,second
850753642995093505,2017-04-08 16:54:09+00:00,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",Kyle,10352,33348,,110.00000000000001,11.0,1,French_bulldog,0.09,third
850380195714523136,2017-04-07 16:10:12+00:00,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,Leo,2915,13994,,130.0,13.0,1,Yorkshire_terrier,24.9,first
850380195714523136,2017-04-07 16:10:12+00:00,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,Leo,2915,13994,,130.0,13.0,1,Maltese_dog,16.64,second
850380195714523136,2017-04-07 16:10:12+00:00,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,Leo,2915,13994,,130.0,13.0,1,Shih-Tzu,14.23,third
850145622816686080,2017-04-07 00:38:06+00:00,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,Riley,4244,17519,,110.00000000000001,11.0,2,kelpie,10.54,second
850145622816686080,2017-04-07 00:38:06+00:00,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,Riley,4244,17519,,110.00000000000001,11.0,2,malinois,5.86,third
850019790995546112,2017-04-06 16:18:05+00:00,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,Boomer,5459,21944,pupper,120.0,12.0,3,Shetland_sheepdog,75.99,first
850019790995546112,2017-04-06 16:18:05+00:00,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,Boomer,5459,21944,pupper,120.0,12.0,3,collie,10.74,second
850019790995546112,2017-04-06 16:18:05+00:00,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,Boomer,5459,21944,pupper,120.0,12.0,3,Pembroke,5.23,third
849776966551130114,2017-04-06 00:13:11+00:00,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,,8404,32390,,120.0,12.0,2,Chihuahua,29.21,first
849776966551130114,2017-04-06 00:13:11+00:00,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,,8404,32390,,120.0,12.0,2,toy_terrier,13.69,second
849412302885593088,2017-04-05 00:04:08+00:00,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,Noosh,3487,17039,,120.0,12.0,4,schipperke,90.76,first
849412302885593088,2017-04-05 00:04:08+00:00,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,Noosh,3487,17039,,120.0,12.0,4,Chihuahua,1.62,third
848690551926992896,2017-04-03 00:16:10+00:00,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,,4826,27104,,120.0,12.0,1,flat-coated_retriever,82.36,first
848690551926992896,2017-04-03 00:16:10+00:00,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,,4826,27104,,120.0,12.0,1,Newfoundland,10.06,second
848690551926992896,2017-04-03 00:16:10+00:00,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,,4826,27104,,120.0,12.0,1,groenendael,3.83,third
848324959059550208,2017-04-02 00:03:26+00:00,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,Odin,4037,20229,,120.0,12.0,1,malamute,54.46,first
848324959059550208,2017-04-02 00:03:26+00:00,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,Odin,4037,20229,,120.0,12.0,1,Siberian_husky,29.03,second
848324959059550208,2017-04-02 00:03:26+00:00,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,Odin,4037,20229,,120.0,12.0,1,Eskimo_dog,15.44,third
848212111729840128,2017-04-01 16:35:01+00:00,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",Jerry,3444,17618,,60.0,6.0,1,Bedlington_terrier,33.35,first
848212111729840128,2017-04-01 16:35:01+00:00,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",Jerry,3444,17618,,60.0,6.0,1,Ibizan_hound,24.58,second
847842811428974592,2017-03-31 16:07:33+00:00,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",Rontu,1522,5935,,120.0,12.0,1,Bernese_mountain_dog,95.13,first
847842811428974592,2017-03-31 16:07:33+00:00,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",Rontu,1522,5935,,120.0,12.0,1,Greater_Swiss_Mountain_dog,1.68,second
847842811428974592,2017-03-31 16:07:33+00:00,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",Rontu,1522,5935,,120.0,12.0,1,Appenzeller,1.08,third
847606175596138505,2017-03-31 00:27:14+00:00,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,Cannon,3774,20208,,120.0,12.0,1,Cardigan,41.37,first
847606175596138505,2017-03-31 00:27:14+00:00,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,Cannon,3774,20208,,120.0,12.0,1,Boston_bull,38.18,second
847251039262605312,2017-03-30 00:56:03+00:00,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,Furzey,4800,22036,,120.0,12.0,1,Airedale,49.54,first
847251039262605312,2017-03-30 00:56:03+00:00,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,Furzey,4800,22036,,120.0,12.0,1,Irish_terrier,31.65,second
847251039262605312,2017-03-30 00:56:03+00:00,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,Furzey,4800,22036,,120.0,12.0,1,Lakeland_terrier,15.85,third
847157206088847362,2017-03-29 18:43:12+00:00,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",Daisy,6572,21588,,110.00000000000001,11.0,2,Staffordshire_bullterrier,21.96,first
847157206088847362,2017-03-29 18:43:12+00:00,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",Daisy,6572,21588,,110.00000000000001,11.0,2,American_Staffordshire_terrier,17.87,second
847157206088847362,2017-03-29 18:43:12+00:00,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",Daisy,6572,21588,,110.00000000000001,11.0,2,pug,12.33,third
847116187444137987,2017-03-29 16:00:12+00:00,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,,3583,23108,,110.00000000000001,11.0,1,American_Staffordshire_terrier,11.34,second
846874817362120707,2017-03-29 00:01:05+00:00,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",Tuck,4404,21685,,130.0,13.0,2,Shetland_sheepdog,45.05,first
846874817362120707,2017-03-29 00:01:05+00:00,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",Tuck,4404,21685,,130.0,13.0,2,papillon,18.79,second
846874817362120707,2017-03-29 00:01:05+00:00,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",Tuck,4404,21685,,130.0,13.0,2,collie,14.01,third
846514051647705089,2017-03-28 00:07:32+00:00,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,Barney,13076,48410,doggo,130.0,13.0,2,golden_retriever,65.0,first
846514051647705089,2017-03-28 00:07:32+00:00,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,Barney,13076,48410,doggo,130.0,13.0,2,Leonberg,6.52,second
846514051647705089,2017-03-28 00:07:32+00:00,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,Barney,13076,48410,doggo,130.0,13.0,2,Norfolk_terrier,5.3,third
846153765933735936,2017-03-27 00:15:53+00:00,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,Vixen,10226,34394,,130.0,13.0,1,giant_schnauzer,34.65,first
846153765933735936,2017-03-27 00:15:53+00:00,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,Vixen,10226,34394,,130.0,13.0,1,flat-coated_retriever,21.85,second
846153765933735936,2017-03-27 00:15:53+00:00,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,Vixen,10226,34394,,130.0,13.0,1,Labrador_retriever,10.8,third
846042936437604353,2017-03-26 16:55:29+00:00,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,Jarvis,3224,17256,,120.0,12.0,1,golden_retriever,96.11,first
846042936437604353,2017-03-26 16:55:29+00:00,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,Jarvis,3224,17256,,120.0,12.0,1,Labrador_retriever,1.67,second
846042936437604353,2017-03-26 16:55:29+00:00,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,Jarvis,3224,17256,,120.0,12.0,1,Tibetan_mastiff,0.91,third
845812042753855489,2017-03-26 01:38:00+00:00,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,,9894,31737,,130.0,13.0,1,Samoyed,97.98,first
845812042753855489,2017-03-26 01:38:00+00:00,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,,9894,31737,,130.0,13.0,1,chow,1.59,second
845677943972139009,2017-03-25 16:45:08+00:00,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",,5365,27154,,120.0,12.0,1,chow,80.87,first
845677943972139009,2017-03-25 16:45:08+00:00,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",,5365,27154,,120.0,12.0,1,groenendael,12.31,second
845677943972139009,2017-03-25 16:45:08+00:00,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",,5365,27154,,120.0,12.0,1,Newfoundland,2.21,third
845397057150107648,2017-03-24 22:08:59+00:00,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",Mimosa,2072,8241,doggo,130.0,13.0,1,Dandie_Dinmont,39.44,first
845397057150107648,2017-03-24 22:08:59+00:00,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",Mimosa,2072,8241,doggo,130.0,13.0,1,Maltese_dog,18.65,second
845397057150107648,2017-03-24 22:08:59+00:00,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",Mimosa,2072,8241,doggo,130.0,13.0,1,West_Highland_white_terrier,18.2,third
845306882940190720,2017-03-24 16:10:40+00:00,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,Pickles,6039,25225,pupper,120.0,12.0,1,Irish_water_spaniel,56.75,first
845306882940190720,2017-03-24 16:10:40+00:00,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,Pickles,6039,25225,pupper,120.0,12.0,1,Labrador_retriever,16.95,second
845306882940190720,2017-03-24 16:10:40+00:00,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,Pickles,6039,25225,pupper,120.0,12.0,1,curly-coated_retriever,10.15,third
844973813909606400,2017-03-23 18:07:10+00:00,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",Brady,3617,16361,,120.0,12.0,1,Labrador_retriever,74.24,first
844973813909606400,2017-03-23 18:07:10+00:00,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",Brady,3617,16361,,120.0,12.0,1,golden_retriever,19.52,second
844973813909606400,2017-03-23 18:07:10+00:00,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",Brady,3617,16361,,120.0,12.0,1,Chihuahua,1.73,third
844704788403113984,2017-03-23 00:18:10+00:00,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,Luna,11633,42022,,130.0,13.0,1,Labrador_retriever,98.02,first
844704788403113984,2017-03-23 00:18:10+00:00,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,Luna,11633,42022,,130.0,13.0,1,golden_retriever,0.7,second
844704788403113984,2017-03-23 00:18:10+00:00,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,Luna,11633,42022,,130.0,13.0,1,beagle,0.31,third
844223788422217728,2017-03-21 16:26:50+00:00,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,Margo,2450,14753,,120.0,12.0,1,Labrador_retriever,71.95,first
844223788422217728,2017-03-21 16:26:50+00:00,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,Margo,2450,14753,,120.0,12.0,1,Chesapeake_Bay_retriever,12.2,second
844223788422217728,2017-03-21 16:26:50+00:00,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,Margo,2450,14753,,120.0,12.0,1,Newfoundland,3.88,third
843856843873095681,2017-03-20 16:08:44+00:00,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,Sadie,5220,23211,,120.0,12.0,1,Labrador_retriever,92.25,first
843856843873095681,2017-03-20 16:08:44+00:00,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,Sadie,5220,23211,,120.0,12.0,1,golden_retriever,7.44,second
843856843873095681,2017-03-20 16:08:44+00:00,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,Sadie,5220,23211,,120.0,12.0,1,Great_Pyrenees,0.23,third
843604394117681152,2017-03-19 23:25:35+00:00,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,Hank,3081,18310,,110.00000000000001,11.0,1,Labrador_retriever,43.06,first
843604394117681152,2017-03-19 23:25:35+00:00,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,Hank,3081,18310,,110.00000000000001,11.0,1,golden_retriever,26.36,second
843604394117681152,2017-03-19 23:25:35+00:00,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,Hank,3081,18310,,110.00000000000001,11.0,1,Great_Pyrenees,17.94,third
843235543001513987,2017-03-18 22:59:54+00:00,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,Tycho,6852,23315,,130.0,13.0,1,Pembroke,95.85,first
843235543001513987,2017-03-18 22:59:54+00:00,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,Tycho,6852,23315,,130.0,13.0,1,Cardigan,2.38,second
843235543001513987,2017-03-18 22:59:54+00:00,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,Tycho,6852,23315,,130.0,13.0,1,Chihuahua,0.53,third
842846295480000512,2017-03-17 21:13:10+00:00,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,Charlie,4023,16440,,130.0,13.0,1,Labrador_retriever,46.11,first
842846295480000512,2017-03-17 21:13:10+00:00,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,Charlie,4023,16440,,130.0,13.0,1,golden_retriever,15.49,second
842846295480000512,2017-03-17 21:13:10+00:00,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,Charlie,4023,16440,,130.0,13.0,1,Chihuahua,11.02,third
842765311967449089,2017-03-17 15:51:22+00:00,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",Indie,1439,7321,,120.0,12.0,1,Labrador_retriever,2.93,third
842535590457499648,2017-03-17 00:38:32+00:00,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,Winnie,3937,19637,,130.0,13.0,1,Pembroke,68.51,first
842535590457499648,2017-03-17 00:38:32+00:00,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,Winnie,3937,19637,,130.0,13.0,1,Cardigan,31.46,second
842535590457499648,2017-03-17 00:38:32+00:00,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,Winnie,3937,19637,,130.0,13.0,1,basenji,0.02,third
842163532590374912,2017-03-16 00:00:07+00:00,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,George,6568,26569,,120.0,12.0,2,French_bulldog,89.12,first
842163532590374912,2017-03-16 00:00:07+00:00,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,George,6568,26569,,120.0,12.0,2,bull_mastiff,1.29,third
842115215311396866,2017-03-15 20:48:07+00:00,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,Bentley,3386,15204,,120.0,12.0,1,chow,29.35,first
842115215311396866,2017-03-15 20:48:07+00:00,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,Bentley,3386,15204,,120.0,12.0,1,Newfoundland,18.13,second
842115215311396866,2017-03-15 20:48:07+00:00,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,Bentley,3386,15204,,120.0,12.0,1,schipperke,12.52,third
841680585030541313,2017-03-14 16:01:03+00:00,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",Penny,8748,27854,,120.0,12.0,1,Chihuahua,54.74,first
841680585030541313,2017-03-14 16:01:03+00:00,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",Penny,8748,27854,,120.0,12.0,1,Pembroke,5.85,third
841439858740625411,2017-03-14 00:04:30+00:00,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,,4168,13755,,140.0,14.0,3,Labrador_retriever,4.82,second
841439858740625411,2017-03-14 00:04:30+00:00,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,,4168,13755,,140.0,14.0,3,groenendael,1.54,third
841314665196081154,2017-03-13 15:47:01+00:00,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,Max,5312,17305,,130.0,13.0,1,Afghan_hound,90.37,first
841314665196081154,2017-03-13 15:47:01+00:00,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,Max,5312,17305,,130.0,13.0,1,Saluki,3.52,second
